p_0,p_1,p_2,p_3,p_4,R_prob,CS,US
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,1.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.09739105487630513,0.13618212645960992,0.49206844364449936,0.03474376677294683,0.23961460824540567,0.49206844364449936,0.0,0.0
0.10607409420874969,0.13487206326246012,0.4873347772283811,0.034409533996863015,0.23730953130232485,0.4873347772283811,1.0,0.0
0.11732080084678283,0.13317520391499946,0.48120349583415023,0.033976618995846676,0.2343238804070149,0.48120349583415023,1.0,0.0
0.13131090550017363,0.13106443134689671,0.47357661703973025,0.033438103467242075,0.2306099426447705,0.47357661703973025,1.0,0.0
0.14820482928544615,0.12851554184413458,0.4643666852869172,0.0327878123848786,0.22612513119745978,0.4643666852869172,1.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,1.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.168108777203907,0.12551251160925708,0.45351580160408816,0.03202165764192386,0.22084125193968732,0.45351580160408816,0.0,0.0
0.19929398101661672,0.12732735156256497,0.41685950313376585,0.032484672706434965,0.22403449157946453,0.41685950313376585,1.0,1.0
0.23138716098401776,0.1257337491295068,0.38957046567048553,0.03207810135450798,0.22123052286034328,0.38957046567048553,1.0,1.0
0.2623816351123726,0.12098873520663539,0.3728805148012763,0.03086751916316935,0.2128815957154507,0.3728805148012763,1.0,1.0
0.29049708939640223,0.11379968660971555,0.3664374759278926,0.02903339720998599,0.20023235085497315,0.3664374759278926,1.0,1.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,1.0,1.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.31448872152200047,0.10505693168662765,0.3688021291955817,0.026802882487550004,0.18484933510728893,0.3688021291955817,0.0,0.0
0.3337525682764536,0.09560245685555084,0.3780401493107422,0.02439078864651975,0.16821403690986786,0.3780401493107422,1.0,1.0
0.34826526923603196,0.08610421475262889,0.39216125792279594,0.021967528583278044,0.15150172950448546,0.39216125792279594,1.0,1.0
0.35842861691688027,0.07702274992390366,0.4093752850992592,0.019650599745634066,0.13552274831362543,0.4093752850992592,1.0,1.0
0.36488686588233554,0.06863160443145078,0.42821334459964516,0.017509790158304596,0.1207583949276425,0.42821334459964516,1.0,1.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,1.0,1.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.3683670562086498,0.061059546578261605,0.44756020587763773,0.015577952119922285,0.10743523921497565,0.44756020587763773,0.0,0.0
0.36956734882409265,0.05433538208317675,0.46663086904477696,0.01386243475333565,0.09560396529412606,0.46663086904477696,1.0,1.0
0.3690955556287974,0.048426078347468024,0.48491710369520885,0.012354810543598696,0.08520645178448855,0.48491710369520885,1.0,1.0
0.3674467743964934,0.04326522571542052,0.5021240134624598,0.011038136580142941,0.0761258498450916,0.5021240134624598,1.0,1.0
0.3650055016358134,0.0387722671398632,0.5181099525805242,0.009891860567806087,0.068220418075642,0.5181099525805242,1.0,1.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,1.0,1.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3620598857233707,0.03486435811639368,0.5328365192824678,0.008894846618831007,0.0613443902586211,0.5328365192824678,0.0,0.0
0.3588199192324496,0.03146297551917368,0.5463304401908173,0.008027061346742297,0.05535960371053223,0.5463304401908173,1.0,1.0
0.35543507362081855,0.028497093970177023,0.5586563600102601,0.007270384244589039,0.05014108815389722,0.5586563600102601,1.0,1.0
0.3520094178544466,0.025904282247449038,0.5698984176243854,0.00660888740853147,0.045578994864952836,0.5698984176243854,1.0,1.0
0.34861371726106205,0.023630635852604737,0.5801483505270488,0.006028818333974533,0.04157847802509591,0.5801483505270488,1.0,1.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,1.0,1.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34529471201002876,0.021630124114421518,0.5894981845921141,0.005518433343925235,0.038058545939314604,0.5894981845921141,0.0,0.0
0.34208203841577334,0.019863695364137318,0.5980360103470977,0.005067769294857793,0.034950486577954104,0.5980360103470977,1.0,1.0
0.33899329711625986,0.018298331737682447,0.6058437642285793,0.004668402431038606,0.0321962044862742,0.6058437642285793,1.0,1.0
0.33603771736708976,0.016906152041120368,0.6129962688285686,0.004313219501083913,0.0297466422619843,0.6129962688285686,1.0,1.0
0.33321878244592695,0.015663606739414044,0.6195610343116035,0.003996212377685019,0.02756036412522871,0.6195610343116035,1.0,1.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,1.0,1.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.33053609784000565,0.01455077893685772,0.625598497521727,0.0037122997186920265,0.02560232598258585,0.625598497521727,0.0,0.0
0.32798671294571025,0.01355078950730778,0.631162493602925,0.0034571751996458375,0.02384282874428842,0.631162493602925,1.0,1.0
0.32556605090337815,0.012649297172724153,0.6363008332490752,0.0032271799702082767,0.02225663870449962,0.6363008332490752,1.0,1.0
0.32326855864117715,0.011834081592191664,0.6410559094978556,0.0030191962888248486,0.020822253979843566,0.6410559094978556,1.0,1.0
0.3210881577429039,0.01109469721486254,0.6454652903727678,0.0028305592111896815,0.01952129545817562,0.6454652903727678,1.0,1.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,1.0,1.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3190185538592697,0.010422186513741208,0.6495622739696301,0.0026589834283794423,0.01833800222888518,0.6495622739696301,0.0,0.0
0.3170534458812402,0.009808842558666273,0.653376395040948,0.002502502692759261,0.017258813826297292,0.653376395040948,1.0,1.0
0.3151866642706361,0.009248012338902612,0.6569338795774956,0.0023594196402232275,0.016272024172658633,0.6569338795774956,1.0,1.0
0.31341225949859997,0.008733933627059976,0.6602580481669021,0.0022282641697401397,0.015367494537618678,0.6602580481669021,1.0,1.0
0.31172455551994693,0.008261599408095292,0.6633696712174684,0.0021077588555023113,0.01453641499891218,0.6633696712174684,1.0,1.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,1.0,1.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3101181789173879,0.007826644956231586,0.6662872802367257,0.001996790137174289,0.013771105752409644,0.6662872802367257,0.0,0.0
0.3085880712867089,0.00742525353258144,0.6690274397342599,0.0018943842607900784,0.01306485118559231,0.6690274397342599,1.0,1.0
0.30712949024734904,0.007054077413382652,0.6716049842828156,0.0017996871309067745,0.012411760925482103,0.6716049842828156,1.0,1.0
0.3057380029001839,0.006710171563666847,0.674033225010725,0.0017119473889522982,0.011806653136411147,0.674033225010725,1.0,1.0
0.30440947443653515,0.006390937764727233,0.6763241294286414,0.0016305021586218015,0.011244956211416404,0.6763241294286414,1.0,1.0
0.3031400538022725,0.006094077405052704,0.6784884780839189,0.0015547650015601223,0.010722625707140577,0.6784884780839189,1.0,1.0
